search_term,status,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_text,match_type,impressions,clicks,cost,conversions,conversion_value,ctr,cpc,is_brand_term,routing_status,routing_reason,natural_intent,blocked_from
ecommerce for wholesale,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
ecommerce for wholesale distribution,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
ecommerce platform for distributors,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected NB - Distributors, but in NB - Wholesalers",NB - Distributors,
ecommerce platform for wholesale,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
ecommerce wholesale,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
ecommerce wholesale suppliers,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,12,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
ecommerce wholesaler,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
ecommerce wholesalers,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,4,1,12.09,0.0,0.0,25.0,12.09,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
online wholesale market,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,4,1,18.66,0.0,0.0,25.0,18.66,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
online wholesale marketplace,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,13,1,27.94,0.0,0.0,7.69,27.94,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,B2B EComm
online wholesale marketplaces,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,"B2B EComm, B2B EComm"
online wholesale platforms,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
online wholesaling,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,5,1,24.45,0.0,0.0,20.0,24.45,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
websites for wholesale,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
where to sell wholesale products online,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale b2b platform,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,B2C EComm
wholesale commerce,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,6,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale companies online,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale ecommerce,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,28,3,50.05,0.0,0.0,10.71,16.68,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale ecommerce platform,ADDED,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale ecommerce platforms,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale ecommerce software,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale for online business,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale market online,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale market place online,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,6,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale marketplace for retailers,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,94,8,239.86,0.0,0.0,8.51,29.98,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,"B2B EComm, B2B EComm"
wholesale online business,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale online marketplace,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,1,56.81,0.0,0.0,50.0,56.81,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,B2B EComm
wholesale online platform,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,3,1,82.89,0.0,0.0,33.33,82.89,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale online stores,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale ordering platform,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale platform,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale platforms,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,13,2,45.84,0.0,0.0,15.38,22.92,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale products for ecommerce,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,6,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale products for online business,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale sales platform,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale seller online,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale selling platform,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale selling platforms,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale suppliers for ecommerce,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,11,1,43.91,0.0,0.0,9.09,43.91,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale web,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale websites,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale websites for business,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesale webstore,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesaler websites,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Wholesalers theme,NB - Wholesalers,
wholesaling websites,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,wholesale ecommerce platform,EXACT,4,1,16.5,0.0,0.0,25.0,16.5,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
inventory management vendor,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Wholesalers",OMS,
inventory management vendors,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Wholesalers",OMS,
inventory vendor management,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
inventory vmi,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vender managed inventory,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor inventory management,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,17,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Wholesalers",OMS,
vendor inventory management software,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Wholesalers",OMS,
vendor inventory management system,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Wholesalers",OMS,
vendor manage inventory,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor managed inventory,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,242,1,3.5,0.0,0.0,0.41,3.5,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor managed inventory app,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,3,2,163.6,0.0,0.0,66.67,81.8,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor managed inventory companies,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor managed inventory program,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor managed inventory programs,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor managed inventory services,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor managed inventory software,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,3,1,145.62,0.0,0.0,33.33,145.62,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Wholesalers",OMS,
vendor managed inventory solutions,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor managed inventory system,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Wholesalers",OMS,
vendor managed inventory vmi,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,38,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor managed systems,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor management inventory,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,22,1,43.5,0.0,0.0,4.55,43.5,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor management inventory system,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,5,1,43.0,0.0,0.0,20.0,43.0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Wholesalers",OMS,
vendor management inventory vmi,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor owned inventory,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vendor owned inventory management,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,2,1,38.4,0.0,0.0,50.0,38.4,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Wholesalers",OMS,
vmi inventory,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,12,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vmi inventory management,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Wholesalers",OMS,
vmi management,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vmi program,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,9,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vmi software,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,19,1,40.62,0.0,0.0,5.26,40.62,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vmi solutions,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,7,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vmi supplier,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vmi suppliers,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,8,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vmi system,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,11,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vmi technology,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,OMS
vmi vendor managed inventory,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,18,1,51.36,0.0,0.0,5.56,51.36,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
vmi vendor management,NONE,22740783748,Search - NonBrand,184871850862,NB - Wholesalers,vendor managed inventory platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
